Date,Open,High,Low,Close,Volume
01-04-2004,77.360153,80.375,77.360153,79.859375,26651008
02-04-2004,80.078125,80.453125,77.5,78.125,36836224
05-04-2004,78.875,81.851563,78.75,80.849998,32154304
06-04-2004,92.890625,92.890625,81.9375,83.014061,64156288
07-04-2004,84.375,84.375,82.34375,83.207809,26629568
08-04-2004,84.21875,84.359375,82.5,83.001564,24899584
09-04-2004,83.001564,83.001564,83.001564,83.001564,0
12-04-2004,83.4375,83.71875,79.56797,80.363281,36248128
13-04-2004,92.014847,92.014847,83.609375,85.839844,78408320
14-04-2004,85.839844,85.839844,85.839844,85.839844,0
15-04-2004,87.151566,87.151566,82.814842,83.381248,71227328
16-04-2004,84.296875,85.421875,83.836716,84.216408,36977024
19-04-2004,84.375,84.375,83.079689,83.764847,22941888
20-04-2004,84.140625,84.839066,83.769531,84.082031,19525184
21-04-2004,84.046875,85.078125,83.59375,84.773438,21904064
22-04-2004,84.84375,85.125,83.939064,84.153122,14137600
23-04-2004,84.6875,85.224998,82.658592,82.924217,34524800
26-04-2004,82.924217,82.924217,82.924217,82.924217,0
27-04-2004,82.778122,82.778122,79.765625,80.24453,28616000
28-04-2004,80.390625,80.765625,79.305466,79.722656,28258624
29-04-2004,79.671875,80.682816,78.296875,78.730469,43605184
30-04-2004,79.375,81.137497,78.954689,80.408592,30273216
03-05-2004,79.235939,81.545311,79.235939,81.009377,22498048
04-05-2004,81.640625,82.40625,81.15625,81.561722,17846592
05-05-2004,82.015625,82.46875,81.41172,82.201561,20423104
06-05-2004,82.8125,85.745316,82.502342,82.769531,14392768
07-05-2004,82.421875,82.8125,81.328125,81.552345,11201984
10-05-2004,80.46875,80.9375,79.84375,80.085159,14165504
11-05-2004,79.671875,80,78.359375,78.845314,26232064
12-05-2004,78.90625,80.3125,78.602341,79.427345,24579968
13-05-2004,79.667191,82.34375,76.578125,81.152344,33562048
14-05-2004,81.640625,81.967186,79.1875,79.527344,31301120
17-05-2004,78.901566,78.901566,64.454689,70.606247,31777600
18-05-2004,74.171875,77.689064,72.676559,76.264847,45230720
19-05-2004,78.28125,78.890625,75.625,77.697655,21176960
20-05-2004,79.125,79.125,76.828903,76.999222,18078592
21-05-2004,76.875,77.65625,75.875,76.720314,20265792
24-05-2004,78.125,83.357033,77.84922,83.105469,38852608
25-05-2004,82.417191,84.359375,80.75,83.684372,39751744
26-05-2004,84.078125,84.078125,81.921875,82.5625,23094400
27-05-2004,82.03125,84.171875,81.88047,82.777344,22419584
28-05-2004,82.421875,83.71875,78.315628,79.027344,35431808
31-05-2004,79.53125,82.03125,76.5625,81.264061,34813312
01-06-2004,81.274216,83.328125,81.274216,82.617966,28710336
02-06-2004,82.729691,83.981247,81.992966,83.398438,17547008
03-06-2004,83.75,84.140625,81.5,81.897659,30415040
04-06-2004,81.25,81.90625,80.5,81.521095,19523392
07-06-2004,82.1875,83,80.501564,81.365623,21086016
08-06-2004,81.640625,82.021873,80.017189,80.905472,31877952
09-06-2004,81.271095,81.934372,80.960938,81.59375,16769088
10-06-2004,81.948441,82.608597,81.015625,82.392967,16670208
11-06-2004,82.5,82.5,79.407028,79.853127,29788544
14-06-2004,79.685936,80.05703,77.847656,78.03125,22198208
15-06-2004,78.359375,79.921875,78.359375,79.408592,22293952
16-06-2004,80.46875,80.859375,79.708595,80.40625,21901504
17-06-2004,80.46875,81.5625,80.1875,81.242966,19065792
18-06-2004,81.25,82.775002,80.707031,82.257813,28632320
21-06-2004,82.421875,83.984375,82.268753,83.614845,26522560
22-06-2004,83.052345,84.256248,82.65625,83.991409,23141632
23-06-2004,84.296875,84.359375,82.734375,83.178123,26169152
24-06-2004,83.432816,84.984375,82.892189,84.517967,32614720
25-06-2004,84.53125,85.9375,83.859375,85.685936,28886528
28-06-2004,86.40625,87.78125,86.128906,87.467186,31393024
29-06-2004,87.578125,88.436722,86.890625,87.292191,44017472
30-06-2004,87.03125,87.8125,85.954689,86.314064,39124224
01-07-2004,87.1875,88.481247,84.949997,88.050003,28275440
02-07-2004,85.328125,89.4375,85.328125,88.959373,24930048
05-07-2004,89.143753,90.3125,88.78125,89.340622,15505536
06-07-2004,89.1875,89.75,87.884377,89.15625,19217968
07-07-2004,87.759377,88.9375,86.568748,87.028122,28427936
08-07-2004,87.5,88.712502,83.206253,84.515625,37858080
09-07-2004,81.25,86.865623,80.3125,86.40625,22787760
12-07-2004,86.6875,87.46875,85.265625,86.009377,22648144
13-07-2004,89.0625,89.525002,86.8125,87.671875,38728000
14-07-2004,88.75,90.3125,88.375,88.800003,29463584
15-07-2004,89.025002,90.556252,88.643753,90.215622,21826416
16-07-2004,90.21875,92.800003,90.21875,92.359375,34887056
19-07-2004,92.375,93.25,91.375,92.390625,22012128
20-07-2004,92.125,92.481247,90.196877,90.487503,21665664
21-07-2004,90.6875,91.25,89.074997,89.831253,22177072
22-07-2004,90.875,91.25,89.381248,90.168747,19465920
23-07-2004,90.625,91.543747,90.1875,90.946877,15554320
26-07-2004,89.925003,91.5625,89.509377,91.221878,14673152
27-07-2004,91.875,92.900002,91.440628,92.456253,23371088
28-07-2004,92.5,94.5625,92.256248,94.268753,31335104
29-07-2004,94.346878,96.5625,94.346878,95.974998,21491184
30-07-2004,96.318748,97.8125,95.625,97.09375,25009120
02-08-2004,96.875,97.893753,96.875,97.25,17539728
03-08-2004,97.493752,98.875,97.431252,98.556252,23723440
04-08-2004,98.6875,98.6875,96.375,96.756248,17101728
05-08-2004,96.5,97.75,96.5,97.362503,18405328
06-08-2004,96.9375,97.3125,94.459373,95.425003,23971584
09-08-2004,94.487503,96.356247,93.625,95.890625,19569968
10-08-2004,96.3125,96.3125,94.8125,95.318748,15133312
11-08-2004,95.9375,96.543747,93.449997,94.006248,21258032
12-08-2004,94,94.556252,93,93.665627,22696432
13-08-2004,93.125,95.556252,92.196877,92.490623,21489920
16-08-2004,92.6875,93.3125,92,92.949997,16502032
17-08-2004,93.6875,94.0625,92.253128,92.65625,15134480
18-08-2004,92.6875,93.625,92.4375,92.925003,17098976
19-08-2004,93.75,96.25,93.75,96.046875,31323920
20-08-2004,95.9375,97.150002,95.3125,96.675003,24660640
23-08-2004,97.375,98.8125,96.946877,97.471878,22006368
24-08-2004,97.5,98.290627,96.703125,97.243752,17164864
25-08-2004,97.256248,97.775002,94.75,95.940628,20150288
26-08-2004,96.4375,97.375,95.775002,96.596878,20723296
27-08-2004,97.056252,98.1875,96.321877,97.831253,15277728
30-08-2004,98.25,98.925003,97.25,98.590622,12084944
31-08-2004,98.75,99.368752,97.696877,98.46875,13549504
01-09-2004,98.4375,99.3125,98.125,98.824997,8008016
02-09-2004,99.690628,100.837502,99.690628,100.165627,18522576
03-09-2004,100.3125,100.737503,99.559372,100.412498,14033472
06-09-2004,100.625,100.9375,100.25,100.493752,7469520
07-09-2004,100.378128,101.21875,100,100.962502,11782048
08-09-2004,101.1875,101.875,100.75,101.5625,13429216
09-09-2004,101.625,102.0625,101,101.415627,13698032
10-09-2004,101.881248,103.996872,101.415627,103.378128,18587072
13-09-2004,105.3125,106.243752,103.125,104.740623,18370576
14-09-2004,104.981247,106.612503,104.831253,106.318748,30164176
15-09-2004,106.75,106.990623,105.3125,106.3125,21460064
16-09-2004,106.078125,106.375,105.009377,105.934372,16680048
17-09-2004,105.996872,105.996872,104.390625,105.606247,20388080
20-09-2004,105.0625,105.0625,103.4375,103.59375,20823424
21-09-2004,103.759377,105.0625,103.587502,104.759377,27698816
22-09-2004,104.759377,104.981247,103.4375,103.96875,23176304
23-09-2004,103.737503,103.737503,101.625,101.893753,23091104
24-09-2004,102.21875,102.925003,100.493752,100.871872,20775696
27-09-2004,101.25,102.800003,100.890625,102.481247,16671776
28-09-2004,102.418747,102.418747,100.0625,100.743752,18208848
29-09-2004,101.015625,102.868752,100.640625,102.493752,20993216
30-09-2004,104.375,106.375,102.818748,105.96875,34462048
01-10-2004,108.4375,108.5625,105.690628,106.453125,20852576
04-10-2004,107.5,108.875,107.5,107.993752,18128336
05-10-2004,108.140625,108.675003,107.065628,107.53125,13884688
06-10-2004,106.875,106.875,105,105.365623,29443040
07-10-2004,106.25,107,105.018753,106.59375,15432096
08-10-2004,106.75,108.087502,106.3125,106.753128,20248128
11-10-2004,106.578125,107.171875,105.021873,105.409378,14722064
12-10-2004,108.25,108.6875,106.375,106.959373,36566784
13-10-2004,106.959373,106.959373,106.959373,106.959373,0
14-10-2004,107.631248,114.0625,106.946877,113.40625,49699776
15-10-2004,113.471878,114.75,111.078125,111.671875,17571888
18-10-2004,112.5625,112.5625,109.453125,110.074997,25400864
19-10-2004,111.25,111.543747,109.318748,110.490623,31222048
20-10-2004,110.75,112.15625,109.506248,109.925003,26192688
21-10-2004,110.021873,111.550003,109.6875,111.234375,21814288
22-10-2004,111.234375,111.234375,111.234375,111.234375,0
25-10-2004,111.571877,114.493752,111.571877,113.768753,31941936
26-10-2004,113.8125,116.875,113.75,116.3125,24678512
27-10-2004,117,117.493752,114.521873,116.737503,18445424
28-10-2004,117.5,122.356247,117.5,121.800003,45555712
29-10-2004,121.625,122.1875,118.8125,119.146873,26163552
01-11-2004,119.25,122.053123,118.4375,121.628128,20272976
02-11-2004,121.5,121.5,119.193748,119.412498,20692816
03-11-2004,119.875,123.4375,119.875,122.559372,26833088
04-11-2004,123.78125,125.543747,123.78125,124.231247,25218416
05-11-2004,125.9375,130.481247,122.578125,123.537498,17506880
08-11-2004,125,129.293747,125,126.112503,39839408
09-11-2004,126.875,127.8125,125.315628,127.296875,23967216
10-11-2004,127.8125,128.125,125.9375,127.565628,28240464
11-11-2004,127.5,127.5,125.6875,126.068748,21130096
12-11-2004,127.5,127.981247,125.9375,126.699997,4572400
15-11-2004,126.699997,126.699997,126.699997,126.699997,0
16-11-2004,127.3125,128.356247,127,128.065628,19068224
17-11-2004,128.125,130.149994,127.5,129.806244,14579280
18-11-2004,129.378128,130,128.574997,128.925003,10655520
19-11-2004,129.1875,129.6875,128.25,128.615631,8931520
22-11-2004,128.0625,128.0625,125.375,126.75,9862432
23-11-2004,126.875,127.793747,126.375,126.940628,11034512
24-11-2004,126.5625,127.625,126.137497,126.493752,8668272
25-11-2004,126.893753,127.731247,126.3125,126.849998,9810368
26-11-2004,126.849998,126.849998,126.849998,126.849998,0
29-11-2004,127.512497,130.9375,127.0625,130.675003,14059680
30-11-2004,131.256256,135.550003,131.25,134.324997,28184384
01-12-2004,134.375,134.6875,131.324997,131.771881,20927696
02-12-2004,132.5,133.375,129.459381,129.993744,25157936
03-12-2004,130,130.381256,127.753128,128.209381,25063136
06-12-2004,127.5,129.625,125.875,126.884377,19835920
07-12-2004,124.375,128.987503,124.375,127.493752,16453888
08-12-2004,126.525002,127.8125,126.25,126.962502,14876688
09-12-2004,127.4375,128.75,127.1875,127.637497,12779168
10-12-2004,128.25,128.75,126.599998,127.087502,12232480
13-12-2004,128.75,128.75,125.959373,127.349998,6849888
14-12-2004,127.8125,128.418747,127.5625,128.203125,6764560
15-12-2004,128.731247,131.96875,128.731247,131.290619,17621776
16-12-2004,131.25,133.25,130.25,132.521881,10711152
17-12-2004,131.5625,132.3125,130,130.568756,11021392
20-12-2004,131.856247,132.5625,131.068756,132.118744,7299728
21-12-2004,132.5,133.712494,131.871872,132.193756,10934976
22-12-2004,128.125,132.4375,128.125,130.090622,24453024
23-12-2004,126.3125,130.25,126.3125,129.131256,11333920
24-12-2004,129.981247,129.981247,127.328125,129.074997,16076928
27-12-2004,128.75,130,127.893753,128.643753,6694624
28-12-2004,128.5,129.493744,127.953125,128.859375,8115072
29-12-2004,129.375,131.793747,129.0625,129.571869,12955248
30-12-2004,129.375,130.931244,127.078125,128.009369,15631056
31-12-2004,128.75,130.940628,127.996872,130.731247,12498704
03-01-2005,132.4375,149.875,130.96875,132.471878,9104288
04-01-2005,132.8125,132.8125,130,130.628128,10220864
05-01-2005,129.0625,130,125.068748,128.28125,22197872
06-01-2005,127.578125,130.871872,124.875,127.734375,27031104
07-01-2005,127.1875,129.0625,124.6875,128.175003,33500080
10-01-2005,128.75,131.25,123.8125,124.681252,24651840
11-01-2005,124.375,126.418747,121.943748,123.228127,34083200
12-01-2005,126.5625,126.5625,117.196877,119.140625,63117008
13-01-2005,128.128128,128.128128,120.625,123.021873,35060464
14-01-2005,123.75,125.518753,121.875,123.375,19852096
17-01-2005,123.875,125.875,120.949997,124.856247,19508400
18-01-2005,125.625,126.25,121.993752,122.837502,18835760
19-01-2005,122.196877,124.359375,121.956253,122.434372,12037472
20-01-2005,122,123.625,120.125,122.796875,18539120
24-01-2005,122.5,122.806252,118.287498,119.09375,18662816
25-01-2005,119.3125,120.125,117.625,119.553123,16201056
27-01-2005,120.625,122.78125,120.346878,122.006248,19668176
28-01-2005,122.5,127.990623,121.574997,127.353127,17999552
31-01-2005,128.8125,131.106247,127,129.290619,23864720
01-02-2005,129.375,130.875,128.4375,128.859375,22166592
02-02-2005,129.5625,131.8125,129,129.487503,12938256
03-02-2005,129.375,131.875,128.887497,131.334381,14813472
04-02-2005,132.1875,132.487503,129.84375,130.337494,9580576
07-02-2005,130,131.5625,126.25,126.871872,31089440
08-02-2005,128.75,128.75,126.5625,127.724998,17364464
09-02-2005,128.125,129.024994,127.378128,127.8125,8274208
10-02-2005,128.4375,128.4375,126.596878,127.775002,7435616
11-02-2005,129.375,131.731247,129.375,131.475006,18523056
14-02-2005,132.5,136.231247,132.5,135.603119,21044864
15-02-2005,135.625,136.75,134.0625,136.368744,15539824
16-02-2005,136.5,137.84375,135.625,136.478119,16757232
17-02-2005,135.625,136.237503,133.449997,135.871872,17528720
18-02-2005,135.625,136.478119,131.3125,135.293747,6471376
21-02-2005,135.125,135.3125,133.125,133.993744,8007472
22-02-2005,134.3125,135.9375,131.481247,135.0625,8232832
23-02-2005,134.543747,134.6875,133.4375,133.787506,7623536
24-02-2005,134.0625,135.9375,133.75,135.268753,13470832
25-02-2005,134.709381,136.625,134.709381,136.215622,10544240
28-02-2005,138.0625,140.496872,134.565628,140.006256,17478560
01-03-2005,140,140,135.9375,136.328125,11760288
02-03-2005,136.375,137.8125,134.378128,136.690628,15075504
03-03-2005,136.3125,139.1875,136.3125,138.403122,14982720
04-03-2005,138.453125,140.612503,138.4375,139.637497,12496896
07-03-2005,139.6875,141.375,138.909378,140.756256,12252080
08-03-2005,140.625,142.668747,140,141.506256,10757312
09-03-2005,140.625,142.050003,139.143753,140.743744,8670176
10-03-2005,140.625,140.625,137.1875,139.503128,13265920
11-03-2005,140,140.625,137.828125,138.415619,9922640
14-03-2005,138.125,140.0625,136.875,139.134369,10515408
15-03-2005,137.5,139.362503,135,138.175003,6268288
16-03-2005,137.25,139.043747,136.631256,137.068756,10693536
17-03-2005,137.1875,137.746872,135.693756,136.318756,8216112
18-03-2005,136.543747,137.8125,134.059372,137.496872,15457456
21-03-2005,138.0625,140.550003,137.1875,139.784378,14841488
22-03-2005,141.1875,141.25,137.5,138.984375,13384816
23-03-2005,138.59375,138.987503,134.456253,135.149994,11986160
24-03-2005,135.625,136.78125,134.375,134.943756,12574736
28-03-2005,135.9375,138.559372,135.4375,136.625,10014304
29-03-2005,136.75,136.75,134.375,135.412506,8419616
30-03-2005,134.690628,136.875,133.875,135.643753,9733296
31-03-2005,139.043747,144.6875,136.756256,141.074997,17932432
01-04-2005,141.243744,141.243744,138.271881,139.740631,13726912
04-04-2005,139.8125,141.0625,138.524994,139.290619,12920176
05-04-2005,140.625,151.425003,138.3125,138.840622,7810144
06-04-2005,139.0625,140,138.1875,139.768753,9296960
07-04-2005,139.25,140.293747,135.971878,136.768753,11027536
08-04-2005,135.96875,136.25,132.375,132.993744,19671728
11-04-2005,133,133,129.390625,129.862503,11956640
12-04-2005,124,133.125,124,132.346878,17246368
13-04-2005,133.75,133.75,130.446869,131.34375,19030976
15-04-2005,128.125,128.125,120.9375,122.318748,34920000
18-04-2005,121.875,121.875,118.75,119.621872,26963280
19-04-2005,120.875,123.418747,118.75,119.537498,24550800
20-04-2005,121.875,122.478127,118.334373,121.75,26726288
21-04-2005,121.25,121.875,118.9375,121.550003,21352304
22-04-2005,123.75,125.5,121.737503,124.953125,24501168
25-04-2005,126.125,126.125,123.4375,124.275002,13649968
26-04-2005,123.6875,123.731247,122.034378,122.412498,9105984
27-04-2005,119.6875,120.9375,117.375,119.634377,32434624
28-04-2005,119.375,119.6875,118.125,119.099998,22117360
29-04-2005,119.9375,119.9375,117.275002,117.925003,13801088
02-05-2005,118.5625,124.087502,118.5625,119.696877,11048400
03-05-2005,120.3125,120.3125,118.75,118.840622,10467584
04-05-2005,118.75,121.6875,118.75,121.099998,11367104
05-05-2005,123.125,125.4375,121.946877,124.696877,25562000
06-05-2005,125.1875,126.875,124.8125,126.346878,15746112
09-05-2005,127.4375,131.46875,127.4375,131.037506,19673888
10-05-2005,131.25,132.4375,128.125,128.699997,18254896
11-05-2005,124.6875,130,124.6875,129.121872,16088160
12-05-2005,128.918747,129.125,127.5625,128.821869,11528144
13-05-2005,128.125,128.125,126.275002,127.056252,17406320
16-05-2005,127.5,130.306244,127.5,129.868744,16266704
17-05-2005,130.25,132.25,128.475006,128.996872,21067296
18-05-2005,128.75,128.868744,124.568748,127.640625,22171344
19-05-2005,129.0625,131.875,129.0625,131.046875,16827280
20-05-2005,132.125,134.375,129.625,133.78125,15354560
23-05-2005,134.25,134.25,132.268753,133.409378,5803728
24-05-2005,135.131256,135.850006,133.65625,134.71875,14293024
25-05-2005,133.1875,137.5,131.946869,135.699997,26165456
26-05-2005,135.315628,139.25,135.315628,137.824997,32570192
27-05-2005,134.0625,141.524994,134.0625,139.521881,21380368
30-05-2005,137.256256,140.059372,136.912506,139.25,14170784
31-05-2005,138.4375,141.125,138.25,140.653122,13518880
01-06-2005,140.9375,141.3125,138,138.875,12398224
02-06-2005,139.0625,139.5,137.237503,137.584381,7483248
03-06-2005,138.0625,142.181244,136.875,140.990631,12687696
06-06-2005,139.706253,141.0625,137.706253,138.528122,7686736
07-06-2005,137.5625,140.25,137.5625,139.553131,9777760
08-06-2005,138.918747,144.0625,138.918747,143.515625,16625040
09-06-2005,142.353119,143.125,139.193756,139.796875,12899920
10-06-2005,140.625,141.875,137.5,138.265625,11626192
13-06-2005,138.459381,140.25,138.459381,139.003128,10288592
14-06-2005,140.003128,141.25,139.0625,139.696869,7697024
15-06-2005,140,141.5,139.387497,141.040619,13633088
16-06-2005,140.625,143.431244,139.703125,142.528122,17220736
17-06-2005,142.5,143.618744,141.5,143.006256,15500416
20-06-2005,143.4375,148.915619,139.668747,148.193756,24363104
21-06-2005,146.875,150,145.709381,149.59375,19560928
22-06-2005,147.209381,150.871872,147.209381,149.315628,25721616
23-06-2005,149.6875,149.6875,146.134369,146.515625,16440688
24-06-2005,145,146.5625,143.881256,144.565628,15599808
27-06-2005,142.506256,147.5625,142.506256,146.149994,14611440
28-06-2005,146.5,146.5,143,143.293747,14810544
29-06-2005,144.5,145.9375,143.753128,145.290619,12836352
30-06-2005,146.375,149.365631,146.25,147.390625,19464224
01-07-2005,146.5625,147.875,145.512497,146.940628,6114256
04-07-2005,146.875,149.996872,145.768753,149.637497,7411168
05-07-2005,149.375,149.9375,145.009369,145.643753,9015648
06-07-2005,145.625,147.487503,144.875,146.603119,18818304
07-07-2005,147,148.368744,144.165619,144.993744,14838352
08-07-2005,146.75,147.25,144.390625,145.934372,10736608
11-07-2005,146.875,147.5,144.065628,144.737503,18666000
12-07-2005,145,145,137.209381,138.828125,48402112
13-07-2005,139.0625,140.671875,137.5,137.837494,31356000
14-07-2005,138.4375,138.899994,132.824997,133.490631,29139952
15-07-2005,137.1875,137.8125,133.696869,137.243744,16012224
18-07-2005,137.256256,142.5,137.256256,142,23144736
19-07-2005,142,142.5,140.625,141.024994,11030832
20-07-2005,141.543747,141.543747,139.4375,139.581253,10432608
21-07-2005,141.543747,145.071869,137.25,138.0625,12175056
22-07-2005,138.25,140.5,136.071869,139.921875,17876544
25-07-2005,139.6875,141.168747,138.765625,139.306244,9055424
26-07-2005,139.375,139.6875,138.0625,139.149994,8063296
27-07-2005,139.6875,140.25,138.625,139.412506,7306432
28-07-2005,139.412506,139.412506,139.412506,139.412506,0
29-07-2005,138.8125,143.3125,138.8125,141.778122,28194400
01-08-2005,137.625,142.149994,137.625,141.534378,7299632
02-08-2005,142.149994,144.25,141.284378,143.699997,13529184
03-08-2005,144.375,147.8125,144.375,147.253128,16539600
04-08-2005,147.8125,148.875,143.956253,144.59375,11645728
05-08-2005,144.125,144.753128,142.28125,143.21875,11954224
08-08-2005,143.253128,143.253128,140.625,141.915619,9654112
09-08-2005,140.640625,143.043747,140.640625,141.506256,11292352
10-08-2005,142.75,145.4375,142.375,144.6875,12802928
11-08-2005,145.0625,145.309372,142.8125,143.337494,8460864
12-08-2005,144.375,144.375,140.762497,141.340622,11763968
16-08-2005,140.762497,141.25,139.375,140.621872,12505248
17-08-2005,140.5,145.556244,139.853119,144.868744,20196512
18-08-2005,144.875,145,143.053131,143.665619,11132480
19-08-2005,145,145,142.074997,143.837494,7624864
22-08-2005,145,146.25,143.375,144.684372,11903376
23-08-2005,144.375,145.3125,142.653122,142.824997,14301312
24-08-2005,143.4375,143.4375,140.643753,141.512497,12144704
25-08-2005,141.875,144.149994,141.646881,141.987503,9222448
26-08-2005,142.5,144.362503,141.25,141.831253,11712048
29-08-2005,142.8125,144.168747,140.628128,143.824997,11452032
30-08-2005,144.3125,146.996872,143.875,146.681244,13123360
31-08-2005,146.996872,148.9375,145.643753,148.506256,12841792
01-09-2005,150.131256,153.28125,150.068756,151.603119,13538608
02-09-2005,151.5625,153.112503,148.75,149.106247,10917808
05-09-2005,149.125,150.625,146.875,147.171875,10117952
06-09-2005,149.375,149.375,146.568756,147.75,9057808
08-09-2005,148.356247,151.774994,147.8125,151.399994,11959088
09-09-2005,151,152.168747,150.0625,151.074997,9509824
12-09-2005,151.5625,152.4375,150.971878,151.434372,6922720
13-09-2005,152.125,153.125,151.037506,152.893753,11051552
14-09-2005,152.662506,154.5,151.25,152.856247,12849776
15-09-2005,153,153.4375,152.1875,153.159378,6199904
16-09-2005,153.4375,154,152.5,152.934372,6707744
19-09-2005,153.125,153.75,151.949997,153.143753,6897808
20-09-2005,153.375,157.4375,152.012497,156.475006,12896112
21-09-2005,156.8125,156.875,151.5625,153.871872,13787296
22-09-2005,153.425003,154.274994,150.003128,150.78125,10259648
23-09-2005,151.1875,152.5,148.274994,149.909378,13589840
26-09-2005,151.1875,155.918747,149.78125,155.396881,9939280
27-09-2005,155.396881,156.6875,153.753128,154.862503,14758576
28-09-2005,154.375,154.649994,151.5625,154.425003,16086176
29-09-2005,154.6875,158.75,154.509369,157.887497,22313104
30-09-2005,158.75,160.0625,156.375,157.206253,14860080
03-10-2005,157.8125,160,157.8125,159.565628,8202864
04-10-2005,159.993744,164.78125,158.443756,164.240631,21453312
05-10-2005,164.1875,166.3125,161.456253,164.996872,24255616
06-10-2005,163.75,166.556244,161.5,163.068756,25993216
07-10-2005,163.068756,164.868744,160.015625,160.778122,17069872
10-10-2005,164.0625,165.375,161.375,163.893753,19278240
11-10-2005,166.375,170.625,164.375,167.681244,31311840
13-10-2005,165.75,167.75,162.09375,163.915619,32686992
14-10-2005,164.625,165.25,161.875,162.59375,18580464
17-10-2005,163.625,164.306244,161.390625,161.984375,15537200
18-10-2005,162,163.871872,157.1875,158.159378,26224816
19-10-2005,157.1875,157.75,154.4375,156.481247,24415248
20-10-2005,157.75,160.9375,155.709381,158.662506,20649696
21-10-2005,158.75,160.75,157.5625,159.574997,14781568
24-10-2005,160,160.918747,155.959381,156.956253,8743696
25-10-2005,158.4375,159.903122,156.6875,157.581253,12948432
26-10-2005,156.1875,159.043747,153.25,156.884369,10297408
27-10-2005,157.190628,157.8125,152.578125,154.140625,16793296
28-10-2005,153.125,154,150,150.962494,12237088
31-10-2005,150.25,158.375,150.25,157.621872,14165904
02-11-2005,159.375,162.743744,156.065628,161.65625,16822304
04-11-2005,161.65625,161.65625,161.65625,161.65625,0
07-11-2005,158.375,166.243744,158.375,164.896881,17561600
08-11-2005,164.8125,166.5625,164.384369,165.237503,13967440
09-11-2005,166.5625,167.4375,162.378128,163.071869,11048208
10-11-2005,163.125,166.625,162.628128,165.871872,14055392
11-11-2005,166.243744,168.625,165.753128,167.565628,11651168
14-11-2005,167.9375,169.3125,164.443756,165.793747,12823568
16-11-2005,166.5625,171.800003,165.9375,171.293747,22726016
17-11-2005,171.25,171.5625,168.193756,169.190628,13644064
18-11-2005,170,171.53125,168.762497,169.649994,13989968
21-11-2005,169.9375,170.621872,166.125,167.3125,14338112
22-11-2005,168.125,170,166.6875,167.284378,12690544
23-11-2005,167.25,168.46875,166.5,167.696869,10239136
24-11-2005,167.6875,170.5625,167.6875,168.809372,16120992
25-11-2005,170.3125,172.5,169.25,171.28125,13458752
28-11-2005,171.875,172.9375,171.3125,172.399994,12002480
29-11-2005,171.875,171.875,169.512497,171,12830160
30-11-2005,171.25,172.306244,167.265625,167.778122,12375648
01-12-2005,168.125,174.0625,166.625,172.993744,19262256
02-12-2005,174.0625,180.918747,174.0625,177.574997,34275584
05-12-2005,179.0625,179.649994,173.625,174.212494,10846704
06-12-2005,174.375,177,173.256256,174.621872,12751936
07-12-2005,175,176.625,173.5,175.115631,15383456
08-12-2005,175.625,177.612503,174.6875,176.331253,12289840
09-12-2005,176.5625,180.5625,175.753128,179.596878,11613184
12-12-2005,180.1875,183.5,179.146881,182.878128,12087616
13-12-2005,183.5,184.6875,181.5,184.184372,17659152
14-12-2005,183.75,184.1875,178.9375,180.346878,17530304
15-12-2005,179.0625,183.356247,179.0625,182.353119,24098512
16-12-2005,184.375,187.625,181.5625,186.393753,22891984
19-12-2005,183.375,189.6875,183.375,188.984375,11425008
20-12-2005,188.125,188.125,184.734375,185.637497,6876768
21-12-2005,185.3125,187.9375,183.625,185.884369,10226992
22-12-2005,187.375,187.625,185.75,186.425003,7761200
23-12-2005,186.881256,188.434372,185.9375,186.321869,10458144
26-12-2005,186.375,186.875,183.756256,184.431244,6277424
27-12-2005,184.6875,187.496872,182.568756,187.149994,6468448
28-12-2005,187.4375,187.5,185.125,186.790619,6864528
29-12-2005,187.1875,189.375,185.6875,186.715622,17621552
30-12-2005,188.125,188.681244,185.887497,187.303131,13610048
02-01-2006,187.9375,187.9375,185.8125,186.209381,6648000
03-01-2006,186.875,188.4375,186.190628,187.931244,7959936
04-01-2006,188.193756,191.5625,187.199997,190.956253,12552928
05-01-2006,191.5,191.868744,190.078125,190.931244,7556560
06-01-2006,190.625,191.875,188.640625,190.824997,17007808
09-01-2006,191.875,192.493744,189.078125,189.740631,16070784
10-01-2006,190.953125,190.953125,185.0625,185.946869,21501040
12-01-2006,184.375,184.375,172.690628,177.362503,78601776
13-01-2006,178.125,179.9375,176.9375,177.787506,15359696
16-01-2006,176.893753,178.4375,173.268753,173.765625,22288528
17-01-2006,175,175.809372,171.881256,172.637497,15081376
18-01-2006,173.125,173.125,168.756256,171.243744,20814656
19-01-2006,171.875,177.418747,171.875,176.306244,17848192
20-01-2006,177.8125,179.0625,175.125,175.850006,11981008
23-01-2006,175.125,175.125,171.012497,171.540619,17982992
24-01-2006,172.75,176.9375,172.5,176.371872,12704704
25-01-2006,176.9375,179.0625,175.693756,176.740631,17247776
27-01-2006,178.4375,181.931244,178,181.431244,16767456
30-01-2006,181.25,182.75,178.259369,178.928131,8504976
31-01-2006,173.846878,180.625,173.846878,180.018753,4869184
01-02-2006,180.375,182.8125,178.565628,179.753128,12155984
02-02-2006,178.75,181.875,176.081253,176.756256,11890224
03-02-2006,176.75,176.756256,173.828125,174.175003,13423888
06-02-2006,174.375,178.128128,174.074997,177.65625,8457248
